CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,PaperlessBilling,SeniorCitizen,Churn,PM_Bank Transfer,PM_Credit Card,PM_Electronic Check
C00304,-0.45714285714285713,0.7032967032967034,-0.8295073830500062,1,1,1,0,1,0,0
C00305,0.6857142857142857,-0.5934065934065934,0.8168507258965132,0,0,1,0,0,1,0
C00306,-0.7428571428571429,-0.2967032967032967,0.80096786201762,1,0,0,0,0,1,0
C00307,-0.4857142857142857,-0.08791208791208792,-0.4701575877900484,2,1,1,0,1,0,0
C00308,0.5142857142857142,0.5934065934065934,-0.6624891425735203,2,0,0,0,0,0,1
C00309,-0.8,0.37362637362637363,-0.6828390619183522,0,0,0,1,0,0,1
C00310,0.11428571428571428,-0.18681318681318682,0.855813376349423,1,1,0,0,1,0,0
C00311,0.6,-0.4725274725274725,0.4664350415684328,0,0,0,0,1,0,0
C00312,0.6857142857142857,0.6813186813186813,0.4108450179923067,0,1,1,0,0,1,0
C00313,-0.14285714285714285,-0.16483516483516483,0.9228192083385035,1,1,0,0,0,1,0
C00314,0.2571428571428571,0.8461538461538461,-0.9960292840302767,0,1,0,0,1,0,0
C00315,-0.2571428571428571,0.7692307692307693,0.03412334036480953,1,0,0,0,0,1,0
C00316,0.05714285714285714,0.5604395604395604,-0.8381933242337759,1,0,1,0,0,1,0
C00317,0.6857142857142857,-0.17582417582417584,0.5853083509120238,0,0,0,0,0,0,1
C00318,0.02857142857142857,-0.5714285714285714,0.3346569053232411,0,0,1,0,0,0,1
C00319,-0.08571428571428572,-0.27472527472527475,0.9253009058195806,0,0,0,0,0,0,1
C00320,0.17142857142857143,-0.5714285714285714,0.041816602556148406,2,1,0,0,1,0,0
C00321,-0.34285714285714286,0.45054945054945056,-0.1989080531083261,1,0,1,0,1,0,0
C00322,0.42857142857142855,-0.6043956043956044,-0.5180543491748356,2,1,1,0,1,0,0
C00323,-0.5428571428571428,0.3516483516483517,-0.3319270380940563,0,1,0,0,1,0,0
C00324,-0.8,-0.6593406593406593,-0.029408115150763123,0,1,0,1,1,0,0
C00325,0.5714285714285714,-0.38461538461538464,-0.994043926045415,1,0,0,0,0,1,0
C00326,0.22857142857142856,0.10989010989010989,0.3351532448194565,1,0,0,0,0,1,0
C00327,0.4,-0.18681318681318682,0.6483434669313811,2,1,1,0,0,1,0
C00328,0.5714285714285714,0.0,0.9143814369028416,0,1,0,0,0,0,1
C00329,-0.22857142857142856,-0.27472527472527475,-0.5319518550688671,1,0,0,0,0,1,0
C00330,0.37142857142857144,0.3956043956043956,-0.16317160938081648,1,1,0,0,0,0,1
C00331,-0.34285714285714286,0.7142857142857143,0.6188112669065641,2,0,1,0,0,0,1
C00332,0.5142857142857142,-0.34065934065934067,-0.03883856557885594,0,1,0,0,0,1,0
C00333,-0.17142857142857143,-0.8241758241758241,0.8590395830748232,1,0,0,0,0,1,0
C00334,-0.7428571428571429,0.7692307692307693,0.7952599578111428,1,1,0,0,1,0,0
C00335,0.17142857142857143,-0.4945054945054945,-0.6185630971584564,0,0,1,0,1,0,0
C00336,-0.5428571428571428,0.8021978021978022,-0.32373743640650204,0,0,0,0,0,0,1
C00337,-0.8,-1.0,-0.27112544980766845,2,0,1,0,0,0,1
C00338,-0.8857142857142857,0.5054945054945055,-0.9243082268271497,0,1,0,1,0,0,1
C00339,-0.2571428571428571,-0.21978021978021978,0.4783471894776027,1,0,1,0,0,0,1
C00340,-0.9428571428571428,-1.043956043956044,0.24804566323365182,2,1,1,0,1,0,0
C00341,0.8857142857142857,-0.7582417582417582,0.8898126318401787,0,0,0,0,0,0,1
C00342,0.6,0.2967032967032967,-0.6776274972080903,1,1,1,0,0,1,0
C00343,0.8571428571428571,-0.5274725274725275,-0.7768953964511726,0,1,1,0,0,0,1
C00344,-0.14285714285714285,-0.38461538461538464,-0.29395706663357735,2,1,1,0,0,0,1
C00345,0.8,-0.945054945054945,-0.25921330189849856,1,0,1,0,1,0,0
C00346,-0.7714285714285715,-0.2857142857142857,0.6076436282417174,0,0,0,1,0,0,1
C00347,0.8,0.6923076923076923,0.1554783471894776,1,0,0,0,0,0,1
C00348,-0.9714285714285714,0.15384615384615385,0.849857302394838,0,0,1,1,1,0,0
C00349,-0.14285714285714285,0.25274725274725274,-0.8607767713115771,1,0,0,0,0,0,1
C00350,0.4857142857142857,0.7252747252747253,0.5389006080158829,0,1,0,0,0,0,1
C00351,0.5714285714285714,0.7912087912087912,-0.8458865864251148,1,1,0,0,1,0,0
C00352,-0.08571428571428572,-0.8461538461538461,0.9195930016131033,0,1,1,0,0,1,0
C00353,-0.8857142857142857,0.24175824175824176,0.15423749844893908,1,1,0,1,0,0,1
C00354,-0.8571428571428571,-0.6703296703296703,-0.633205112296811,1,1,1,0,0,1,0
C00355,0.05714285714285714,0.6043956043956044,0.14381436902841543,0,0,0,0,0,0,1
C00356,0.2,-0.5164835164835165,-0.5587541878644993,2,0,1,0,1,0,0
C00357,0.2857142857142857,-0.7582417582417582,0.7888075443603425,1,1,1,0,0,1,0
C00358,0.8285714285714286,0.7582417582417582,-0.6572775778632585,0,1,0,0,0,0,1
C00359,0.2571428571428571,0.04395604395604396,-0.8751706167018241,0,0,1,0,1,0,0
C00360,0.34285714285714286,0.5824175824175825,0.07159697232907308,2,1,1,0,1,0,0
C00361,0.22857142857142856,0.03296703296703297,0.05794763618314928,2,0,0,0,1,0,0
C00362,-0.9142857142857143,0.2087912087912088,-0.13190222111924557,1,1,1,1,0,1,0
C00363,-0.2,0.25274725274725274,-0.6446209207097655,1,1,0,0,1,0,0
C00364,0.3142857142857143,-0.6813186813186813,0.7912892418414196,2,0,0,0,0,1,0
C00365,-0.5714285714285714,-1.0,-0.6932621913388758,1,0,0,0,1,0,0
C00366,-0.5714285714285714,0.0989010989010989,-0.741158952723663,0,0,1,0,0,1,0
C00367,-0.11428571428571428,-0.15384615384615385,-0.2986722918476238,2,1,0,0,0,1,0
C00368,-0.7714285714285715,-0.37362637362637363,0.24208958927906687,1,1,1,0,0,0,1
C00369,0.0,-0.6263736263736264,0.22347685817098895,0,0,1,0,0,1,0
C00370,-0.14285714285714285,0.3626373626373626,-0.4110931877404144,2,0,1,0,0,0,1
C00371,-0.4857142857142857,-0.7252747252747253,0.21727261446829632,1,0,1,0,0,0,1
C00372,-0.6571428571428571,-0.967032967032967,-0.44534061297927785,2,1,0,0,1,0,0
C00373,0.5714285714285714,0.12087912087912088,-0.6622409728254126,0,1,0,0,1,0,0
C00374,0.08571428571428572,0.16483516483516483,0.3547586549199653,1,1,1,0,0,0,1
C00375,-0.22857142857142856,-1.043956043956044,0.11055962278198288,1,1,1,0,1,0,0
C00376,-0.11428571428571428,0.8901098901098901,-0.5150763121975431,1,1,0,0,1,0,0
C00377,-0.02857142857142857,0.8461538461538461,-0.1735947388013401,1,0,0,0,0,0,1
C00378,-0.17142857142857143,0.7252747252747253,0.13140588162303016,2,0,1,0,1,0,0
C00379,0.11428571428571428,-0.42857142857142855,0.0011167638664846755,2,0,1,0,1,0,0
C00380,-0.45714285714285713,0.7142857142857143,-0.2783223725027919,1,0,0,0,1,0,0
C00381,0.8857142857142857,-0.5274725274725275,-0.505894031517558,2,1,1,0,0,1,0
C00382,0.8571428571428571,-0.5604395604395604,0.34135748852214914,1,1,0,0,0,1,0
C00383,-0.37142857142857144,0.7692307692307693,-0.6533068618935352,2,0,1,0,0,0,1
C00384,0.2857142857142857,0.7912087912087912,0.03983124457128676,1,1,1,0,1,0,0
C00385,-1.0285714285714285,0.8021978021978022,0.7401662737312321,0,0,0,1,1,0,0
C00386,-0.34285714285714286,-0.27472527472527475,-0.6287380568308724,0,0,1,0,0,1,0
C00387,0.9428571428571428,0.5824175824175825,-0.448566819704678,1,1,0,0,1,0,0
C00388,0.14285714285714285,0.45054945054945056,-0.4666832113165405,2,0,0,0,0,0,1
C00389,0.14285714285714285,0.12087912087912088,0.3349050750713488,0,0,0,0,0,1,0
C00390,-0.9428571428571428,-0.10989010989010989,-0.4091078297555528,0,1,0,1,0,0,1
C00391,-0.9714285714285714,-0.3956043956043956,-0.7155974686685693,1,0,1,0,0,1,0
C00392,0.5428571428571428,0.3516483516483517,-0.9751830251892294,0,1,0,0,0,1,0
C00393,-0.8857142857142857,-0.5714285714285714,-0.5029159945402656,0,1,1,1,0,1,0
C00394,-0.42857142857142855,-0.5494505494505495,-0.5547834718947761,0,1,1,0,1,0,0
C00395,0.6857142857142857,0.01098901098901099,0.5259957811142821,1,1,0,0,0,0,1
C00396,0.5714285714285714,0.2087912087912088,-0.4818215659511106,0,1,1,0,0,0,1
C00397,-0.9142857142857143,-0.8351648351648352,-0.20163792033751085,0,1,0,1,0,1,0
C00398,0.6285714285714286,-0.21978021978021978,0.7567936468544484,2,1,1,0,0,1,0
C00399,0.7142857142857143,0.4835164835164835,-0.9272862638044422,1,0,0,0,1,0,0
C00400,0.45714285714285713,-0.967032967032967,0.06117384290854945,2,0,0,0,0,0,1
C00401,-0.8857142857142857,0.9120879120879121,0.5570169996277454,0,0,1,1,0,1,0
C00402,0.22857142857142856,0.9230769230769231,0.8391860032262067,0,1,0,0,0,1,0
C00403,0.9142857142857143,0.0,0.13587293708896886,1,1,1,0,0,1,0
C00404,-0.4857142857142857,-0.8571428571428571,0.111304132026306,0,0,0,0,0,0,1
C00405,-0.34285714285714286,0.7582417582417582,0.8635066385407619,0,0,1,0,0,1,0
C00406,0.22857142857142856,-0.12087912087912088,-0.40737064151879887,0,0,1,0,0,0,1
C00407,-0.9714285714285714,-0.43956043956043955,-0.2815485792281921,1,0,0,0,0,0,1
C00408,-0.9142857142857143,-0.7802197802197802,0.9076808537039335,1,0,0,0,0,1,0
C00409,0.3142857142857143,-0.7582417582417582,0.46494602307978655,0,0,0,0,1,0,0
C00410,0.3142857142857143,0.37362637362637363,0.8704553914877776,0,1,1,0,1,0,0
C00411,-0.4,0.2087912087912088,0.057203126938826156,1,0,1,0,0,0,1
C00412,0.3142857142857143,-0.21978021978021978,-0.7481077056706787,1,1,0,0,1,0,0
C00413,0.7714285714285715,0.17582417582417584,-0.26194316912768334,2,0,0,0,0,0,1
C00414,-1.0,0.4725274725274725,-0.17930264300781734,2,0,0,0,0,0,1
C00415,0.3142857142857143,-0.3076923076923077,0.4999379575629731,1,1,1,0,0,1,0
C00416,0.3142857142857143,0.3956043956043956,-0.9064400049633949,2,1,0,0,0,1,0
C00417,0.4,-0.3516483516483517,0.8007196922695123,2,1,0,0,1,0,0
C00418,0.6285714285714286,0.7472527472527473,0.10485171857550564,1,1,0,0,0,0,1
C00419,-0.05714285714285714,-0.02197802197802198,0.6381685072589651,0,0,1,0,1,0,0
C00420,-0.5428571428571428,-0.6813186813186813,0.5155726516937585,0,1,0,0,1,0,0
C00421,0.05714285714285714,0.34065934065934067,-0.07358233031393473,1,1,1,0,1,0,0
C00422,-0.6571428571428571,0.4725274725274725,-0.6116143442114407,1,0,1,0,1,0,0
C00423,-0.9142857142857143,0.6263736263736264,-0.525251271869959,1,0,1,0,1,0,0
C00424,-0.9142857142857143,-0.24175824175824176,-0.11477850849981387,0,1,0,1,0,1,0
C00425,0.42857142857142855,-0.7472527472527473,0.7662240972825413,2,1,0,0,0,0,1
C00426,0.4857142857142857,-0.5934065934065934,-0.6126070232038715,0,0,1,0,1,0,0
C00427,-0.08571428571428572,0.8351648351648352,0.009306365554038963,1,1,0,0,1,0,0
C00428,-0.9714285714285714,0.6923076923076923,-0.6848244199032137,0,1,1,1,0,1,0
C00429,-0.02857142857142857,0.5934065934065934,0.7245315796004467,1,0,1,0,0,0,1
C00430,-0.7714285714285715,-1.032967032967033,0.1949373371386028,1,0,1,0,0,0,1
C00431,0.9428571428571428,0.45054945054945056,-0.5389006080158829,2,1,0,0,0,1,0
C00432,0.7142857142857143,0.01098901098901099,-0.516068991189974,1,0,1,0,0,0,1
C00433,-0.6571428571428571,0.5164835164835165,-0.9573148033254746,2,1,0,0,0,1,0
C00434,0.8571428571428571,-1.032967032967033,0.4138230549695992,2,1,0,0,0,0,1
C00435,-0.8285714285714286,0.4065934065934066,-0.9141332671547339,0,0,0,1,0,0,1
C00436,-0.22857142857142856,0.3956043956043956,-0.7081523762253381,0,1,1,0,1,0,0
C00437,-0.2,-0.16483516483516483,-0.2691400918228068,0,0,0,0,0,0,1
C00438,0.8857142857142857,-0.24175824175824176,-0.274847996029284,0,1,0,0,0,1,0
C00439,0.2571428571428571,-0.42857142857142855,0.4175456011912148,1,0,1,0,0,0,1
C00440,0.6571428571428571,-0.7472527472527473,0.5436158332299292,0,0,1,0,0,1,0
C00441,0.6857142857142857,-0.978021978021978,-0.1765727757786326,1,0,0,0,0,1,0
C00442,0.42857142857142855,-0.4945054945054945,0.39744385159449064,2,0,0,0,0,0,1
C00443,-0.22857142857142856,-0.32967032967032966,0.44236257600198536,2,0,0,0,0,1,0
C00444,0.6285714285714286,0.12087912087912088,0.5222732348926666,1,0,1,0,0,1,0
C00445,0.6,0.38461538461538464,0.274847996029284,1,0,1,0,0,1,0
C00446,-0.8285714285714286,0.5824175824175825,0.8501054721429457,2,0,0,0,0,1,0
C00447,-0.6857142857142857,0.8241758241758241,0.5920089341109319,0,1,1,0,0,0,1
C00448,0.37142857142857144,0.8241758241758241,0.6421392232286884,0,0,1,0,0,1,0
C00449,0.6285714285714286,0.5494505494505495,0.8873309343591016,1,1,1,0,0,0,1
C00450,-0.6285714285714286,-0.02197802197802198,0.584315671919593,2,0,1,0,0,0,1
C00451,0.7714285714285715,-0.6373626373626373,0.26268767837200646,1,0,0,0,0,0,1
C00452,-0.5142857142857142,0.8461538461538461,-0.3162923439632709,1,0,1,0,0,1,0
C00453,-0.02857142857142857,-0.5274725274725275,0.09517309839930513,0,0,1,0,0,0,1
C00454,0.8857142857142857,-1.0,-0.21503908673532696,1,0,0,0,1,0,0
C00455,-0.7714285714285715,-0.8901098901098901,0.349050750713488,0,0,0,1,0,1,0
C00456,-1.0285714285714285,-0.9340659340659341,0.5111055962278198,2,0,0,0,1,0,0
C00457,-0.17142857142857143,0.4945054945054945,0.2544980766844522,1,1,1,0,0,0,1
C00458,-1.0285714285714285,0.7802197802197802,-0.883608388137486,2,1,1,1,0,0,1
C00459,0.45714285714285713,-0.14285714285714285,0.8235513090954213,0,0,1,0,0,1,0
C00460,-0.2571428571428571,0.7912087912087912,-0.24208958927906687,1,1,0,0,0,0,1
C00461,0.34285714285714286,-0.38461538461538464,-0.16093808164784712,0,0,1,0,0,1,0
C00462,0.08571428571428572,0.4725274725274725,-0.02221119245563966,1,1,0,0,0,0,1
C00463,0.5428571428571428,0.3076923076923077,0.582578483682839,1,1,1,0,1,0,0
C00464,-0.7714285714285715,0.5824175824175825,0.36840799106588906,1,1,1,1,0,0,1
C00465,0.7428571428571429,0.10989010989010989,0.501675145799727,0,0,0,0,1,0,0
C00466,0.02857142857142857,-0.6153846153846154,-0.052736071472887454,1,0,0,0,0,1,0
C00467,0.2571428571428571,-0.8571428571428571,0.3604665591264425,2,0,0,0,0,0,1
C00468,-0.4,-1.010989010989011,-0.042312942052363814,1,1,1,0,0,0,1
C00469,0.45714285714285713,0.34065934065934067,0.6396575257476114,1,1,1,0,1,0,0
C00470,-0.8857142857142857,0.0,0.08723166645985854,0,1,1,1,1,0,0
C00471,-1.0,0.8681318681318682,0.30140215907680856,0,1,0,1,0,0,1
C00472,0.42857142857142855,-0.6593406593406593,-0.38577987343342846,0,0,1,0,0,1,0
C00473,0.22857142857142856,0.7912087912087912,-0.5550316416428838,1,1,0,0,0,0,1
C00474,-0.6857142857142857,-0.0989010989010989,0.45080034743764735,2,0,1,0,0,1,0
C00475,-0.5142857142857142,-0.3626373626373626,0.8439012284402532,0,1,0,0,0,1,0
C00476,0.2,-1.0,0.4517930264300782,2,1,1,0,0,1,0
C00477,-0.6571428571428571,0.17582417582417584,-0.8138726889192207,2,1,1,0,0,0,1
C00478,-0.22857142857142856,0.02197802197802198,-0.247052984241221,2,1,1,0,0,0,1
C00479,-0.14285714285714285,-0.6153846153846154,0.1549820076932622,0,0,1,0,0,1,0
C00480,-0.7428571428571429,0.4945054945054945,0.1199900732100757,2,0,0,1,0,1,0
C00481,0.9142857142857143,-0.6263736263736264,-0.26740290358605284,1,1,0,0,0,0,1
C00482,-0.14285714285714285,0.9230769230769231,0.3986847003350292,0,1,0,0,0,0,1
C00483,-0.6857142857142857,0.8131868131868132,0.5259957811142821,2,0,0,0,1,0,0
C00484,-0.2857142857142857,0.3516483516483517,0.7247797493485544,2,1,1,0,0,1,0
C00485,0.37142857142857144,-0.45054945054945056,0.8478719444099764,0,0,1,0,0,1,0
C00486,0.8285714285714286,-0.5274725274725275,0.6431319022211193,0,0,1,0,1,0,0
C00487,0.5714285714285714,0.5494505494505495,0.3083509120238243,0,0,0,0,0,1,0
C00488,-0.8,-0.4725274725274725,-0.43814369028415434,0,1,1,1,0,0,1
C00489,0.8285714285714286,0.45054945054945056,-0.8699590519915622,0,1,0,0,0,1,0
C00490,0.5428571428571428,-0.6923076923076923,-0.030152624395086237,1,1,1,0,0,0,1
C00491,0.2,-0.9340659340659341,0.12718699590519916,1,1,1,0,0,1,0
C00492,0.4857142857142857,0.08791208791208792,0.8610249410596849,0,0,1,0,0,0,1
C00493,-1.0,-0.01098901098901099,0.31902221119245566,1,1,1,0,0,1,0
C00494,0.8857142857142857,0.14285714285714285,-0.5163171609380817,0,1,1,0,0,0,1
C00495,-0.42857142857142855,0.5384615384615384,-0.4575009306365554,1,0,0,0,0,1,0
C00496,0.37142857142857144,0.14285714285714285,0.6917731728502295,0,1,1,0,0,1,0
C00497,-1.0,-0.7252747252747253,0.4304504280928155,2,0,1,0,1,0,0
C00498,0.2571428571428571,0.9120879120879121,-0.5024196550440502,0,0,0,0,1,0,0
C00499,-1.0285714285714285,0.7692307692307693,0.3902469288993672,2,1,1,1,0,1,0
C00500,-0.2857142857142857,0.7252747252747253,0.027174587417793772,0,0,1,0,1,0,0
